year,date,revenue
2016,2016-03-25,29895.885287697783
2016,2016-03-26,26589.528336725183
2016,2016-03-27,21411.802275819886
2016,2016-03-28,30267.249408330965
2016,2016-03-29,26793.441226533741
2016,2016-03-30,26607.843825839969
2016,2016-03-31,23508.031887281264
2016,2016-04-01,27897.641408225245
2016,2016-04-02,26490.288888533367
2016,2016-04-03,21302.248062125709
2016,2016-04-04,30422.489242780503
2016,2016-04-05,28310.057743582045
2016,2016-04-06,27435.828175623268
2016,2016-04-07,27336.501844084476
2016,2016-04-08,27533.768993776346
2016,2016-04-09,26185.458591528062
2016,2016-04-10,21938.740839430957
2016,2016-04-11,30572.720893017507
2016,2016-04-12,28088.551093334285
2016,2016-04-13,27166.058641523097
2016,2016-04-14,26917.901292224764
2016,2016-04-15,27063.949855389365
2016,2016-04-16,25918.463728071485
2016,2016-04-17,21865.155952297904
2016,2016-04-18,30921.825669296784
2016,2016-04-19,29703.997035224864
2016,2016-04-20,29317.951700058711
2016,2016-04-21,29985.770782229862
2016,2016-04-22,28794.642159838437
2016,2016-04-23,26821.764436873142
2016,2016-04-24,23092.5520563654
2016,2016-04-25,31617.931472723583
2016,2016-04-26,29240.403092774337
2016,2016-04-27,28442.217066914021
2016,2016-04-28,26892.9069869495
2016,2016-04-29,25877.097335278195
2016,2016-04-30,24126.124776037261
2016,2016-05-01,21658.178041285395
2016,2016-05-02,30549.628077589539
2016,2016-05-03,27645.761930033721
2016,2016-05-04,28200.087477844649
2016,2016-05-05,26109.27252119502
2016,2016-05-06,26794.472960832005
2016,2016-05-07,24592.149406239696
2016,2016-05-08,20154.813063729533
2016,2016-05-09,31178.267152108856
2016,2016-05-10,29332.637982441032
2016,2016-05-11,28554.626588725303
2016,2016-05-12,27968.408450787978
2016,2016-05-13,27497.127326190715
2016,2016-05-14,26544.569618010162
2016,2016-05-15,20854.865491610013
2016,2016-05-16,31424.684008063265
2016,2016-05-17,29738.120865223187
2016,2016-05-18,28420.538566363859
2016,2016-05-19,28587.676499242443
2016,2016-05-20,27490.01101964591
2016,2016-05-21,26221.372657103751
2016,2016-05-22,21703.898623970868
2016,2016-05-23,30879.575379133697
2016,2016-05-24,30108.051972617606
2016,2016-05-25,28144.721659020935
2016,2016-05-26,28213.826270779733
2016,2016-05-27,26993.312662013563
2016,2016-05-28,24399.138632785038
2016,2016-05-29,19493.406402818979
2016,2016-05-30,26255.755597900785
2016,2016-05-31,22171.081922647129
2016,2016-06-01,27587.928757435788
2016,2016-06-02,26111.934714465235
2016,2016-06-03,26738.769250462905
2016,2016-06-04,24968.447950349364
2016,2016-06-05,20703.284535675361
2016,2016-06-06,30087.533700946744
2016,2016-06-07,28474.531230349116
2016,2016-06-08,27806.255862686572
2016,2016-06-09,26723.764518728036
2016,2016-06-10,26293.871824026108
2016,2016-06-11,25349.115006798831
2016,2016-06-12,20438.016591945125
2016,2016-06-13,31120.728524498572
2016,2016-06-14,29398.660069031543
2016,2016-06-15,28481.548531916153
2016,2016-06-16,28575.407423360521
2016,2016-06-17,28265.751872016248
2016,2016-06-18,26033.2761978402
2016,2016-06-19,20520.631422483249
2016,2016-06-20,32084.435755341
2016,2016-06-21,30086.498450672836
2016,2016-06-22,30089.637163969226
2016,2016-06-23,30170.786133030586
2016,2016-06-24,29962.7150271552
2016,2016-06-25,27835.774001060141
2016,2016-06-26,23055.953954944158
2016,2016-06-27,32021.628234162661
2016,2016-06-28,31359.736116938271
2016,2016-06-29,28540.655553391462
2016,2016-06-30,23439.687130211194
2016,2016-07-01,28629.957817514365
2016,2016-07-02,26571.8698236436
2016,2016-07-03,20958.088344867152
2016,2016-07-04,27035.405105268183
2016,2016-07-05,30584.899907301369
2016,2016-07-06,29337.67593155002
2016,2016-07-07,28173.388022664814
2016,2016-07-08,28069.503869186945
2016,2016-07-09,27210.828072873392
2016,2016-07-10,22012.415526054931
2016,2016-07-11,30380.448031135867
2016,2016-07-12,29658.48450885811
2016,2016-07-13,28817.991504182271
2016,2016-07-14,24828.222480889217
2016,2016-07-15,28469.267676077823
2016,2016-07-16,27864.607057635432
2016,2016-07-17,22567.308666604546
2016,2016-07-18,33047.553397043965
2016,2016-07-19,30384.859493766737
2016,2016-07-20,29561.581581070735
2016,2016-07-21,29517.075874034694
2016,2016-07-22,27771.506734255618
2016,2016-07-23,27049.924956665738
2016,2016-07-24,20996.338757266079
2016,2016-07-25,31989.986106799195
2016,2016-07-26,28952.558998585435
2016,2016-07-27,28181.946963081286
2016,2016-07-28,26796.299993287987
2016,2016-07-29,26193.582883053819
2016,2016-07-30,24343.209075412888
2016,2016-07-31,18092.464009867821
2016,2016-08-01,30195.140839924738
2016,2016-08-02,28735.501328975373
2016,2016-08-03,27634.191568101411
2016,2016-08-04,26572.980298216662
2016,2016-08-05,27076.84593065851
2016,2016-08-06,25940.583444320306
2016,2016-08-07,20310.00455252569
2016,2016-08-08,30141.37877885238
2016,2016-08-09,28481.861768739043
2016,2016-08-10,27363.790706560805
2016,2016-08-11,28547.713923376356
2016,2016-08-12,28291.331545688252
2016,2016-08-13,27225.70598482979
2016,2016-08-14,21536.868028463417
2016,2016-08-15,32940.318683121368
2016,2016-08-16,31135.426708294766
2016,2016-08-17,29402.742526652175
2016,2016-08-18,29597.365343300269
2016,2016-08-19,29255.26863610639
2016,2016-08-20,27565.617783602833
2016,2016-08-21,21936.227759826987
2016,2016-08-22,32250.622207385321
2016,2016-08-23,29445.82594018364
2016,2016-08-24,28464.604075656727
2016,2016-08-25,27908.695507160308
2016,2016-08-26,27764.293257043551
2016,2016-08-27,26981.442515150611
2016,2016-08-28,21108.836477650511
2016,2016-08-29,29988.535988824231
2016,2016-08-30,26656.8062239942
2016,2016-08-31,22737.191181657814
2016,2016-09-01,28666.293688924423
2016,2016-09-02,28310.59189859726
2016,2016-09-03,26734.846957036687
2016,2016-09-04,21184.293460787121
2016,2016-09-05,30301.9029680408
2016,2016-09-06,29961.626708306456
2016,2016-09-07,28303.489579648085
2016,2016-09-08,27303.089358319055
2016,2016-09-09,27397.657433140696
2016,2016-09-10,25582.831347414478
2016,2016-09-11,19880.068091282206
2016,2016-09-12,30337.485238792338
2016,2016-09-13,28778.124583281948
2016,2016-09-14,28843.855576861282
2016,2016-09-15,28100.308759751144
2016,2016-09-16,28100.440028372497
2016,2016-09-17,27686.912195938439
2016,2016-09-18,22044.327176059709
2016,2016-09-19,32407.537657565968
2016,2016-09-20,30165.429128677693
2016,2016-09-21,29643.278762242404
2016,2016-09-22,29416.647736987921
2016,2016-09-23,29251.132177302468
2016,2016-09-24,28742.431018698549
2016,2016-09-25,22182.411329846513
2016,2016-09-26,32223.151822853015
2016,2016-09-27,30438.510349803331
2016,2016-09-28,29293.620359832843
2016,2016-09-29,27674.251262965689
2016,2016-09-30,23040.924628016706
2016,2016-10-01,25933.360131183377
2016,2016-10-02,20753.254801699528
2016,2016-10-03,29960.19464110543
2016,2016-10-04,27662.623162826312
2016,2016-10-05,26107.467468315892
2016,2016-10-06,25414.796315139407
2016,2016-10-07,25844.658851462274
2016,2016-10-08,26900.732497898414
2016,2016-10-09,21406.169162019636
2016,2016-10-10,30787.608651681279
2016,2016-10-11,29470.331376728947
2016,2016-10-12,28603.011219819484
2016,2016-10-13,28219.881765909009
2016,2016-10-14,27820.453397456207
2016,2016-10-15,27268.372760188791
2016,2016-10-16,22568.540503476965
2016,2016-10-17,32658.283431318043
2016,2016-10-18,30222.615856597506
2016,2016-10-19,29267.315692318411
2016,2016-10-20,29850.59943368279
2016,2016-10-21,29903.181275183375
2016,2016-10-22,28299.271454969708
2016,2016-10-23,24299.995460282084
2016,2016-10-24,32948.7117521336
2016,2016-10-25,31473.579966965983
2016,2016-10-26,30155.868774419709
2016,2016-10-27,29960.819043432937
2016,2016-10-28,29544.977011786206
2016,2016-10-29,28703.203223149976
2016,2016-10-30,22726.940141603704
2016,2016-10-31,27541.038382469422
2016,2016-11-01,30303.829785533355
2016,2016-11-02,28649.630865898042
2016,2016-11-03,28017.985533957577
2016,2016-11-04,28117.008758597658
2016,2016-11-05,27488.657964417063
2016,2016-11-06,21705.835382386285
2016,2016-11-07,30560.814386175934
2016,2016-11-08,27477.053824831928
2016,2016-11-09,25802.239161917056
2016,2016-11-10,28467.937828943119
2016,2016-11-11,29159.24279228217
2016,2016-11-12,27543.206482419024
2016,2016-11-13,23053.885405035711
2016,2016-11-14,32488.480298404455
2016,2016-11-15,31816.423503358579
2016,2016-11-16,30017.045332697329
2016,2016-11-17,29629.090689526711
2016,2016-11-18,29200.365788318431
2016,2016-11-19,28643.749457512662
2016,2016-11-20,24096.105416294024
2016,2016-11-21,33253.649378552116
2016,2016-11-22,30724.63339239002
2016,2016-11-23,29351.829768637908
2016,2016-11-24,24346.925064310541
2016,2016-11-25,31835.311358729436
2016,2016-11-26,28530.929819903744
2016,2016-11-27,23146.526597683456
2016,2016-11-28,32440.430250940241
2016,2016-11-29,30244.208201479221
2016,2016-11-30,25845.67567693954
2016,2016-12-01,27583.818286780661
2016,2016-12-02,27078.848428735106
2016,2016-12-03,25461.510262558611
2016,2016-12-04,20958.624924223972
2016,2016-12-05,30988.508260314564
2016,2016-12-06,29291.285170123694
2016,2016-12-07,28689.061881273814
2016,2016-12-08,29585.952206822036
2016,2016-12-09,28240.734933917756
2016,2016-12-10,26748.156429698334
2016,2016-12-11,21828.6915696553
2016,2016-12-12,29881.266080561218
2016,2016-12-13,30660.576186870454
2016,2016-12-14,29657.41421023574
2016,2016-12-15,29535.276259644525
2016,2016-12-16,28556.190216353654
2016,2016-12-17,26896.568740687238
2016,2016-12-18,21954.178920690261
2016,2016-12-19,34092.659145909347
2016,2016-12-20,31154.308881965761
2016,2016-12-21,29889.289374931257
2016,2016-12-22,29736.413494976652
2016,2016-12-23,28350.353695727714
2016,2016-12-24,21446.948827567034
2016,2016-12-25,18330.151950613268
2016,2016-12-26,35804.736713051068
2016,2016-12-27,34337.577973464824
2016,2016-12-28,34760.767440707707
2016,2016-12-29,33357.192759302765
2016,2016-12-30,29701.304240064113
2016,2016-12-31,23990.566764740528
2017,2017-01-01,22754.521421181558
2017,2017-01-02,34542.600070134613
2017,2017-01-03,30878.429677258486
2017,2017-01-04,28246.100504313792
2017,2017-01-05,27716.8525819554
2017,2017-01-06,25867.953323094076
2017,2017-01-07,26126.494258750779
2017,2017-01-08,20869.652339090342
2017,2017-01-09,30213.278137316887
2017,2017-01-10,28353.840021245305
2017,2017-01-11,27781.494314543121
2017,2017-01-12,27519.019177581158
2017,2017-01-13,27836.433146667783
2017,2017-01-14,28735.795509793807
2017,2017-01-15,22428.409927687586
2017,2017-01-16,31384.072053302203
2017,2017-01-17,29285.384131041777
2017,2017-01-18,29305.748858487535
2017,2017-01-19,29184.267982954378
2017,2017-01-20,27901.7970058139
2017,2017-01-21,28696.651563546136
2017,2017-01-22,23335.302014360808
2017,2017-01-23,31681.654235664439
2017,2017-01-24,30459.139119292977
2017,2017-01-25,30035.493855270634
2017,2017-01-26,28635.485560378758
2017,2017-01-27,29112.265016492616
2017,2017-01-28,29278.623454398767
2017,2017-01-29,23366.65653245915
2017,2017-01-30,31140.567237932602
2017,2017-01-31,23675.521106874519
2017,2017-02-01,29645.646414046518
2017,2017-02-02,28517.732158479972
2017,2017-02-03,29039.050472092742
2017,2017-02-04,29610.360954956457
2017,2017-02-05,21719.598967053611
2017,2017-02-06,32183.546383970413
2017,2017-02-07,31848.598506149392
2017,2017-02-08,29474.582048628061
2017,2017-02-09,29240.490119546386
2017,2017-02-10,30108.174938770353
2017,2017-02-11,30813.205091773441
2017,2017-02-12,24026.56838249982
2017,2017-02-13,32834.169983883832
2017,2017-02-14,29851.219659331447
2017,2017-02-15,32186.980560829048
2017,2017-02-16,32084.593630093605
2017,2017-02-17,32462.118356728755
2017,2017-02-18,33760.922320435617
2017,2017-02-19,27276.454015366442
2017,2017-02-20,38044.317354383878
2017,2017-02-21,34987.206093320085
2017,2017-02-22,33391.290481918855
2017,2017-02-23,32742.221835235268
2017,2017-02-24,32134.339878004033
2017,2017-02-25,32791.904284125834
2017,2017-02-26,24618.560858000423
2017,2017-02-27,32457.303940013993
2017,2017-02-28,26675.74414907788
2017,2017-03-01,29586.016635505028
2017,2017-03-02,28826.379546665157
2017,2017-03-03,28296.068461691117
2017,2017-03-04,28851.698934563417
2017,2017-03-05,22165.293227561069
2017,2017-03-06,32535.971968342514
2017,2017-03-07,29724.198694654049
2017,2017-03-08,29030.93497557774
2017,2017-03-09,29310.989844807649
2017,2017-03-10,29405.144893721881
2017,2017-03-11,28568.459020317034
2017,2017-03-12,21914.834601658706
2017,2017-03-13,31345.386986268004
2017,2017-03-14,29411.959722254825
2017,2017-03-15,30220.775599377295
2017,2017-03-16,29658.715295810463
2017,2017-03-17,29738.341184606285
2017,2017-03-18,30922.603280262752
2017,2017-03-19,24181.1353963971
2017,2017-03-20,34638.890294554411
2017,2017-03-21,32636.640027604171
2017,2017-03-22,32406.775720818867
2017,2017-03-23,32087.483413516948
2017,2017-03-24,32039.671541731306
2017,2017-03-25,32444.172303849475
2017,2017-03-26,25269.300971478027
2017,2017-03-27,33476.293642958655
2017,2017-03-28,31405.155317164379
2017,2017-03-29,29513.079224250971
2017,2017-03-30,27718.509115403795
2017,2017-03-31,24903.307083694741
2017,2017-04-01,29097.503259224348
2017,2017-04-02,22661.277666301234
2017,2017-04-03,32020.845586970434
2017,2017-04-04,30172.420244999979
2017,2017-04-05,29015.283568404579
2017,2017-04-06,28398.050593436827
2017,2017-04-07,28878.864849818157
2017,2017-04-08,28711.125018750521
2017,2017-04-09,22223.685420314359
2017,2017-04-10,32497.814541384349
2017,2017-04-11,30946.930505956723
2017,2017-04-12,31496.60192762905
2017,2017-04-13,30700.573292058783
2017,2017-04-14,31636.354010688916
2017,2017-04-15,31027.050929422723
2017,2017-04-16,21910.188460751822
2017,2017-04-17,36739.040072061049
2017,2017-04-18,34099.390265249785
2017,2017-04-19,35449.614490415879
2017,2017-04-20,33771.75038965109
2017,2017-04-21,32266.000192126896
2017,2017-04-22,32025.296266311248
2017,2017-04-23,24722.716682017304
2017,2017-04-24,36654.763669497544
2017,2017-04-25,34859.61471009568
2017,2017-04-26,32695.5756563063
2017,2017-04-27,31397.674696018683
2017,2017-04-28,30503.836424723806
2017,2017-04-29,30535.324577048665
2017,2017-04-30,22316.117607166474
2017,2017-05-01,29905.464122435336
2017,2017-05-02,30787.032926584361
2017,2017-05-03,29767.742013948853
2017,2017-05-04,29224.735533644463
2017,2017-05-05,28697.209149576462
2017,2017-05-06,29790.08619216688
2017,2017-05-07,23670.199270266003
2017,2017-05-08,30455.8210827973
2017,2017-05-09,31527.156613191302
2017,2017-05-10,30272.810250387058
2017,2017-05-11,30615.382283775205
2017,2017-05-12,29313.359877423303
2017,2017-05-13,29308.736228077283
2017,2017-05-14,22812.772633787881
2017,2017-05-15,34915.608722199882
2017,2017-05-16,34030.61667317932
2017,2017-05-17,34114.8449785834
2017,2017-05-18,34637.368278362206
2017,2017-05-19,32774.924540304688
2017,2017-05-20,31430.043991298618
2017,2017-05-21,26263.279182396582
2017,2017-05-22,35874.730798323522
2017,2017-05-23,33024.743743089239
2017,2017-05-24,31697.347765034221
2017,2017-05-25,31214.994465624841
2017,2017-05-26,31083.950623893361
2017,2017-05-27,30689.158591514664
2017,2017-05-28,25028.592800167855
2017,2017-05-29,31468.750047461665
2017,2017-05-30,31008.676855103444
2017,2017-05-31,25280.062074981484
2017,2017-06-01,29999.251377471144
2017,2017-06-02,29455.553549031145
2017,2017-06-03,29387.464323165361
2017,2017-06-04,24921.54252677154
2017,2017-06-05,34179.979018722923
2017,2017-06-06,32296.356238095737
2017,2017-06-07,30480.252644324566
2017,2017-06-08,29374.462624462245
2017,2017-06-09,29762.31760708402
2017,2017-06-10,30930.1030044466
2017,2017-06-11,25662.026118389564
2017,2017-06-12,34847.776541134022
2017,2017-06-13,31787.364737680618
2017,2017-06-14,32075.883513004821
2017,2017-06-15,31630.24481677416
2017,2017-06-16,31744.796377421404
2017,2017-06-17,32005.388106920182
2017,2017-06-18,25223.514269115942
2017,2017-06-19,35525.368994397279
2017,2017-06-20,33945.3147419499
2017,2017-06-21,32446.743115323137
2017,2017-06-22,31614.1899392889
2017,2017-06-23,31976.423603236497
2017,2017-06-24,32011.108938922403
2017,2017-06-25,26046.515711699722
2017,2017-06-26,34760.121941087578
2017,2017-06-27,32009.152622418802
2017,2017-06-28,31068.197148602037
2017,2017-06-29,30019.71104205852
2017,2017-06-30,28954.974966138998
2017,2017-07-01,29116.300326247096
2017,2017-07-02,23299.639174903361
2017,2017-07-03,32443.075604103262
2017,2017-07-04,26114.384148715704
2017,2017-07-05,31924.852697902981
2017,2017-07-06,31747.785539614717
2017,2017-07-07,29514.793152218965
2017,2017-07-08,29544.685219972882
2017,2017-07-09,23360.6490092839
2017,2017-07-10,32964.805579012114
2017,2017-07-11,31384.7806508679
2017,2017-07-12,32133.156889771362
2017,2017-07-13,32304.276592817328
2017,2017-07-14,31696.898056292837
2017,2017-07-15,31131.716828031036
2017,2017-07-16,25067.713443928267
2017,2017-07-17,36312.897081812815
2017,2017-07-18,33797.292104122513
2017,2017-07-19,32603.566669600714
2017,2017-07-20,32128.440498145876
2017,2017-07-21,31177.774921644443
2017,2017-07-22,31052.303285779697
2017,2017-07-23,26482.141180846236
2017,2017-07-24,35660.571571766537
2017,2017-07-25,32561.085465941764
2017,2017-07-26,31257.901084997735
2017,2017-07-27,30085.5475945596
2017,2017-07-28,29697.977737801419
2017,2017-07-29,28772.878522897143
2017,2017-07-30,21909.755189413481
2017,2017-07-31,28202.608056940921
2017,2017-08-01,29817.097398150338
2017,2017-08-02,29783.082347956359
2017,2017-08-03,29428.724726704102
2017,2017-08-04,30304.390966054219
2017,2017-08-05,29551.314258952454
2017,2017-08-06,23467.969073161719
2017,2017-08-07,33822.547932273
2017,2017-08-08,28014.053654735777
2017,2017-08-09,25643.742590538277
2017,2017-08-10,24641.669004790965
2017,2017-08-11,25450.694434490179
2017,2017-08-12,26039.461276166236
2017,2017-08-13,21572.892603485325
2017,2017-08-14,31597.265478977519
2017,2017-08-15,35192.318182194758
2017,2017-08-16,35795.935268101421
2017,2017-08-17,33222.991034082064
2017,2017-08-18,33921.811506098231
2017,2017-08-19,34613.82660630114
2017,2017-08-20,28457.525424467742
2017,2017-08-21,35401.872633692459
2017,2017-08-22,35370.374164626883
2017,2017-08-23,33576.435520688123
2017,2017-08-24,33123.818145454148
2017,2017-08-25,33023.736750698044
2017,2017-08-26,33611.196824124861
2017,2017-08-27,26438.592525360222
2017,2017-08-28,34077.365003236438
2017,2017-08-29,31336.978271029355
2017,2017-08-30,30338.960078511322
2017,2017-08-31,27032.524907048421
2017,2017-09-01,31092.102119865565
2017,2017-09-02,31919.878424056704
2017,2017-09-03,27207.617551104981
2017,2017-09-04,33450.413779879942
2017,2017-09-05,30968.202702887924
2017,2017-09-06,29066.942171362058
2017,2017-09-07,28382.562779342697
2017,2017-09-08,26488.625040164188
2017,2017-09-09,26790.236835363703
2017,2017-09-10,21529.297817858438
2017,2017-09-11,29580.660766242123
2017,2017-09-12,29014.097636329054
2017,2017-09-13,29502.135511826065
2017,2017-09-14,30600.68924840416
2017,2017-09-15,30583.039723938022
2017,2017-09-16,31462.979049951005
2017,2017-09-17,27140.536352662424
2017,2017-09-18,34409.741191066394
2017,2017-09-19,33304.2030126339
2017,2017-09-20,33026.768267633248
2017,2017-09-21,34131.451058908577
2017,2017-09-22,35189.223249663453
2017,2017-09-23,35582.054816692253
2017,2017-09-24,29462.567380242879
2017,2017-09-25,36581.926486208395
2017,2017-09-26,34876.748181243776
2017,2017-09-27,34240.483437327355
2017,2017-09-28,33162.2386903969
2017,2017-09-29,30718.031193086397
2017,2017-09-30,28172.544155684776
2017,2017-10-01,25578.41306211854
2017,2017-10-02,30598.42492819652
2017,2017-10-03,31507.406743235355
2017,2017-10-04,29378.275647584782
2017,2017-10-05,30013.874661232818
2017,2017-10-06,30123.030687100465
2017,2017-10-07,30964.4114495215
2017,2017-10-08,25538.12624552186
2017,2017-10-09,33241.296124176981
2017,2017-10-10,31178.812213004021
2017,2017-10-11,31023.645383620657
2017,2017-10-12,31129.0688940662
2017,2017-10-13,30875.052923847186
2017,2017-10-14,32557.285621980936
2017,2017-10-15,27976.671302505976
2017,2017-10-16,34603.254118480356
2017,2017-10-17,32218.467371917879
2017,2017-10-18,32315.409600549883
2017,2017-10-19,32571.583268010556
2017,2017-10-20,31658.865466400213
2017,2017-10-21,33667.788130866662
2017,2017-10-22,28088.786450791424
2017,2017-10-23,36064.061645364025
2017,2017-10-24,34104.282541159315
2017,2017-10-25,32814.188610934987
2017,2017-10-26,33098.193015249577
2017,2017-10-27,31415.13706517324
2017,2017-10-28,32332.371540728014
2017,2017-10-29,26134.456958480478
2017,2017-10-30,30270.694190335977
2017,2017-10-31,23802.092243046576
2017,2017-11-01,29916.842696515687
2017,2017-11-02,29189.467005089242
2017,2017-11-03,28950.614513959445
2017,2017-11-04,29972.522390933696
2017,2017-11-05,26630.375108996559
2017,2017-11-06,31942.9802121567
2017,2017-11-07,29813.197916156041
2017,2017-11-08,29830.623966907438
2017,2017-11-09,30511.567408198935
2017,2017-11-10,29981.616170961541
2017,2017-11-11,32496.534312639033
2017,2017-11-12,27893.340236286316
2017,2017-11-13,32674.922341419282
2017,2017-11-14,31039.486685111478
2017,2017-11-15,31001.596402358522
2017,2017-11-16,31441.474063177258
2017,2017-11-17,31410.629562395927
2017,2017-11-18,33212.4681279566
2017,2017-11-19,28901.296533316563
2017,2017-11-20,34071.896700768666
2017,2017-11-21,31955.781478265377
2017,2017-11-22,31068.429950839
2017,2017-11-23,27297.762964683359
2017,2017-11-24,35873.15588563987
2017,2017-11-25,33135.275814148757
2017,2017-11-26,28199.454572735347
2017,2017-11-27,32936.159657978686
2017,2017-11-28,30339.929565839062
2017,2017-11-29,28677.144788818259
2017,2017-11-30,28042.586031338418
2017,2017-12-01,28024.65445670392
2017,2017-12-02,30035.766718901705
2017,2017-12-03,26205.655634410359
2017,2017-12-04,32217.381920384963
2017,2017-12-05,29871.126879605159
2017,2017-12-06,29416.970632396566
2017,2017-12-07,30355.2141785675
2017,2017-12-08,30137.480495692122
2017,2017-12-09,31643.096673125183
2017,2017-12-10,27011.877481822765
2017,2017-12-11,32856.672470863
2017,2017-12-12,31186.172014767584
2017,2017-12-13,30980.730907137502
2017,2017-12-14,31512.445210952941
2017,2017-12-15,31915.082007111858
2017,2017-12-16,33559.965460658823
2017,2017-12-17,28829.106377517597
2017,2017-12-18,35628.690991688825
2017,2017-12-19,34471.393886091122
2017,2017-12-20,34018.732672310958
2017,2017-12-21,32873.331701153686
2017,2017-12-22,33038.838751900286
2017,2017-12-23,31989.834741340648
2017,2017-12-24,21875.283480980146
2017,2017-12-25,25545.78579157202
2017,2017-12-26,40096.48645745009
2017,2017-12-27,39175.654344630115
2017,2017-12-28,36658.716680824167
2017,2017-12-29,32845.5924459106
2017,2017-12-30,30190.51007888998
2017,2017-12-31,19003.716945558182
2018,2018-01-01,26948.601950500535
2018,2018-01-02,30533.3347947422
2018,2018-01-03,29405.565794150003
2018,2018-01-04,28552.6636375458
2018,2018-01-05,29428.492950107284
2018,2018-01-06,31164.757458985947
2018,2018-01-07,26114.215807665518
2018,2018-01-08,30340.1948965222
2018,2018-01-09,29039.377440652981
2018,2018-01-10,28386.0578341515
2018,2018-01-11,27898.729538009928
2018,2018-01-12,29386.703310856181
2018,2018-01-13,32296.519343182743
2018,2018-01-14,27498.062015164243
2018,2018-01-15,32842.756001565875
2018,2018-01-16,29310.056233637646
2018,2018-01-17,29373.945219552606
2018,2018-01-18,30621.916340420907
2018,2018-01-19,31556.718098109555
2018,2018-01-20,33079.794149413487
2018,2018-01-21,28714.24347439874
2018,2018-01-22,32725.685586256761
2018,2018-01-23,30843.104106470262
2018,2018-01-24,29517.964557198542
2018,2018-01-25,29306.695358766603
2018,2018-01-26,28560.990433127106
2018,2018-01-27,31810.118044412404
2018,2018-01-28,28040.10882046694
2018,2018-01-29,31291.087661259182
2018,2018-01-30,27705.020106006821
2018,2018-01-31,24710.940876420478
2018,2018-02-01,28956.108875268037
2018,2018-02-02,29300.232060022819
2018,2018-02-03,32044.917209045943
2018,2018-02-04,24631.433629302323
2018,2018-02-05,31829.077631332715
2018,2018-02-06,31532.029394875146
2018,2018-02-07,29807.784412307657
2018,2018-02-08,31100.38402413881
2018,2018-02-09,30547.3785584784
2018,2018-02-10,33781.373433457637
2018,2018-02-11,28492.432323527606
2018,2018-02-12,34551.1182245414
2018,2018-02-13,32766.506581518461
2018,2018-02-14,30864.875972082624
2018,2018-02-15,33853.80605487938
2018,2018-02-16,35795.752082599181
2018,2018-02-17,37570.599919679385
2018,2018-02-18,31286.179945958498
2018,2018-02-19,40253.656897931884
2018,2018-02-20,35836.4899069445
2018,2018-02-21,35219.081542384527
2018,2018-02-22,34589.251490672883
2018,2018-02-23,35181.669487079758
2018,2018-02-24,37882.768112851758
2018,2018-02-25,31230.484510088478
2018,2018-02-26,35943.287822754479
2018,2018-02-27,32628.866764398485
2018,2018-02-28,28795.829835465658
2018,2018-03-01,30892.80350520954
2018,2018-03-02,30572.736092982006
2018,2018-03-03,32779.533815001661
2018,2018-03-04,27501.889883135165
2018,2018-03-05,31633.070630980284
2018,2018-03-06,29238.1417609799
2018,2018-03-07,29849.715713631398
2018,2018-03-08,29959.194612512205
2018,2018-03-09,30531.698721516805
2018,2018-03-10,33186.2729775502
2018,2018-03-11,27843.0646197
2018,2018-03-12,32410.772294545797
2018,2018-03-13,32381.178239519497
2018,2018-03-14,29901.834510650195
2018,2018-03-15,30497.290483629597
2018,2018-03-16,30727.891197030698
2018,2018-03-17,31815.158286250098
2018,2018-03-18,27360.543456500196
2018,2018-03-19,32096.1612792704
2018,2018-03-20,31254.469732600402
2018,2018-03-21,29795.009557400193
2018,2018-03-22,30051.099827757906
2018,2018-03-23,32032.535664515504
2018,2018-03-24,33988.5867060937
2018,2018-03-25,28879.5830086
2018,2018-03-26,33582.387516468996
2018,2018-03-27,32470.3658983188
2018,2018-03-28,31942.4533333501
2018,2018-03-29,30830.67000585
2018,2018-03-30,30564.7378280501
2018,2018-03-31,27811.832620957197
2018,2018-04-01,25061.1904994346
2018,2018-04-02,31315.342041000396
2018,2018-04-03,31915.4744655004
2018,2018-04-04,30605.439231623903
2018,2018-04-05,31010.310220225805
2018,2018-04-06,30817.103811300196
2018,2018-04-07,33189.316612049
2018,2018-04-08,27237.548666899991
2018,2018-04-09,32829.5199910773
2018,2018-04-10,31863.995667997595
2018,2018-04-11,32228.364330833898
2018,2018-04-12,31865.660753848802
2018,2018-04-13,32219.823365220604
2018,2018-04-14,33566.4495321054
2018,2018-04-15,29697.252777949998
2018,2018-04-16,35281.8376663984
2018,2018-04-17,34502.1346832945
2018,2018-04-18,33154.031899790694
2018,2018-04-19,32783.289232500996
2018,2018-04-20,32310.7116026173
2018,2018-04-21,32861.3186448
2018,2018-04-22,28721.004117999997
2018,2018-04-23,34563.637630806392
2018,2018-04-24,34090.751501077393
2018,2018-04-25,33391.307913456
2018,2018-04-26,31871.908470500202
2018,2018-04-27,33181.264773350194
2018,2018-04-28,33292.6335549521
2018,2018-04-29,28323.064780649995
2018,2018-04-30,31389.120447906098
2018,2018-05-01,32569.624422683497
2018,2018-05-02,32511.402207973202
2018,2018-05-03,31707.1053810503
2018,2018-05-04,31515.4876384502
2018,2018-05-05,31575.4891771719
2018,2018-05-06,27069.500864050104
2018,2018-05-07,35444.306592272
2018,2018-05-08,32408.841437999603
2018,2018-05-09,31934.144867782907
2018,2018-05-10,31294.718847986507
